weather_main,traffic_volume
Clear,3133
Clouds,3077
Clear,2474
Clear,1754
Clear,1060
Clear,611
Clear,463
Clear,333
Clear,369
Clear,833
Clear,1033
Clear,1112
Clear,1535
Clear,2095
Clear,2592
Clear,3274
Clear,3526
Clouds,3265
Clouds,3257
Clouds,3253
Clear,2939
Clear,2843
Clear,2603
Clear,2545
Clear,2461
Clear,2201
Clear,2641
Clear,3512
Clear,643
Clear,387
Clear,334
Clear,550
Clear,1498
Clear,3137
Clear,3702
Clear,3383
Clear,3486
Clear,3716
Clear,4144
Clear,4544
Clear,4426
Clear,4879
Clear,4780
Clear,4713
Clear,4074
Clear,3716
Clear,3001
Clear,2683
Clear,2849
Clear,2558
Clear,1947
Clear,1190
Clear,680
Clear,611
Clear,366
Clear,436
Clear,744
Clear,1310
Clear,1708
Clear,2288
Clear,2966
Clear,3360
Clear,3824
Clouds,3902
Clouds,3897
Clear,3957
Clouds,3952
Clouds,3720
Clear,3470
Clear,2982
Clear,2929
Clouds,2811
Clouds,2382
Clouds,2027
Clouds,1202
Clouds,897
Clouds,772
Clouds,393
Clouds,359
Clouds,538
Clouds,961
Clouds,1128
Clouds,1604
Clouds,2389
Clouds,3235
Clouds,3623
Clouds,3872
Clouds,4363
Clouds,4327
Clouds,4379
Clouds,4226
Rain,4290
Clouds,4210
Clouds,3774
Clouds,3503
Clouds,2707
Clouds,1866
Clouds,1264
Clouds,682
Clouds,391
Clouds,306
Rain,314
Rain,822
Rain,2883
Rain,6055
Rain,6773
Rain,5820
Rain,4952
Rain,4360
Rain,4658
Clouds,4946
Clouds,5016
Clouds,5338
Clouds,5668
Clouds,6397
Clouds,5849
Clouds,4493
Rain,3481
Rain,2896
Rain,2589
Rain,1902
Thunderstorm,1902
Rain,1204
Rain,626
Rain,433
Mist,308
Mist,342
Mist,811
Mist,3017
Fog,3017
Mist,6247
Mist,6506
Fog,5425
Mist,5425
Mist,5063
Fog,5063
Mist,4569
Mist,4837
Clear,5188
Clear,5324
Clear,5555
Clear,5910
Clear,6680
Clear,6401
Clouds,4571
Clouds,3485
Clouds,3110
Clouds,2792
Clouds,2036
Clouds,1835
Clouds,779
Clouds,433
Clouds,345
Clouds,360
Clouds,810
Clouds,3004
Clouds,6244
Clouds,6458
Rain,6298
Thunderstorm,6298
Rain,5225
Thunderstorm,5225
Mist,5225
Rain,4731
Clouds,5078
Rain,5362
Rain,5471
Rain,5876
Rain,6139
Rain,6777
Rain,6227
Rain,4766
Rain,3523
Rain,3163
Clouds,2871
Clouds,2109
Clouds,1388
Clouds,697
Clouds,438
Clear,316
Clear,404
Clear,861
Clear,2994
Clear,6149
Clear,6508
Clear,5239
Clear,4827
Clear,5043
Clear,5343
Clear,5423
Clear,5694
Clear,6119
Clear,6414
Clear,6076
Clouds,4858
Rain,3695
Clouds,3315
Clouds,3263
Clouds,2398
Clouds,1456
Clouds,845
Clouds,479
Clouds,392
Clear,384
Mist,800
Mist,2828
Mist,5960
Mist,6613
Mist,5813
Clear,4997
Clear,5297
Clear,5960
Clear,5913
Clear,6060
Clear,6223
Clear,6315
Clear,5416
Clear,4565
Clear,3569
Clear,3050
Clouds,3151
Clouds,2873
Clouds,2158
Clouds,1226
Clouds,910
Clouds,670
Clouds,395
Clouds,434
Clouds,865
Clouds,1346
Clouds,1840
Clouds,2651
Clouds,3356
Clouds,3948
Clouds,4356
Clear,4752
Clear,4514
Clear,4444
Clear,4378
Clear,4592
Clear,4326
Clear,3977
Clear,3288
Clear,2920
Clear,2981
Clear,2794
Clear,2069
Clear,1378
Thunderstorm,794
Thunderstorm,634
Thunderstorm,381
Rain,381
Rain,391
Thunderstorm,391
Rain,542
Thunderstorm,542
Mist,542
Rain,958
Thunderstorm,958
Mist,958
Rain,1745
Mist,1745
Thunderstorm,1745
Rain,2260
Mist,2260
Rain,2665
Rain,3372
Clear,3871
Rain,4264
Clear,4438
Clear,4276
Clear,4363
Rain,4333
Rain,4133
Drizzle,4133
Clouds,3966
Clouds,3435
Clouds,3140
Clouds,2921
Clouds,2674
Clouds,2860
Clouds,807
Clouds,500
Clouds,293
Clouds,354
Clouds,828
Clouds,2908
Clouds,6103
Clouds,6303
Clouds,6388
Clouds,6018
Clouds,4580
Clouds,3509
Clouds,3032
Clouds,2638
Clear,1164
Clear,421
Clear,277
Mist,348
Mist,809
Mist,2981
Mist,6203
Mist,6372
Clear,6200
Clear,5294
Clear,4636
Clear,4996
Clear,5176
Clear,5931
Clear,6550
Clear,6100
Clear,4897
Clear,3528
Clear,3179
Clouds,2721
Clouds,2025
Clouds,1286
Clouds,736
Clouds,434
Clouds,284
Clouds,360
Clouds,783
Clouds,3071
Clouds,6144
Clouds,6160
Clouds,6220
Clouds,5528
Clouds,4967
Clouds,5150
Clear,5679
Clear,5698
Clear,5809
Clear,6337
Clouds,6659
Clouds,4954
Clouds,3238
Clouds,2896
Clouds,2152
Clouds,1311
Clouds,729
Clouds,434
Clouds,314
Clouds,361
Clouds,891
Clouds,3040
Clouds,6002
Clouds,6217
Clouds,6076
Clear,5406
Clear,4843
Clear,5228
Clear,5652
Clear,6295
Clear,6477
Clear,6294
Clouds,5441
Clouds,3943
Clouds,3453
Rain,3041
Clouds,2371
Clouds,1917
Clouds,3050
Clouds,679
Clouds,404
Clear,419
Rain,818
Clouds,5943
Clouds,6525
Clouds,5714
Clouds,5227
Clouds,4881
Clouds,5407
Clear,5837
Clear,5781
Clear,5799
Clear,6180
Clear,6327
Clear,5627
Clear,4937
Clear,3807
Clear,3254
Clear,3358
Clear,2920
Clear,2076
Clouds,1373
Clouds,919
Clouds,562
Rain,436
Clouds,426
Clouds,931
Clear,1581
Clear,2028
Clear,3057
Clear,3838
Clear,4382
Clear,4581
Clear,4639
Clear,4708
Clear,4741
Clouds,4782
Clouds,4967
Clouds,5077
Clear,4534
Clear,3822
Clear,3434
Clear,2781
Clear,2182
Rain,1595
Clear,946
Rain,692
Thunderstorm,692
Rain,451
Clear,329
Mist,553
Clear,869
Clear,1191
Clear,1629
Clear,2572
Rain,3507
Clear,4036
Clouds,4505
Clouds,4263
Clouds,4487
Drizzle,4423
Clouds,4253
Clouds,4226
Rain,3864
Rain,3361
Clouds,3131
Rain,2868
Rain,1996
Rain,1307
Clear,683
Clear,499
Clear,291
Clear,330
Clear,839
Clear,2897
Clear,5843
Clear,6144
Rain,5982
Thunderstorm,5982
Rain,4916
Thunderstorm,4916
Fog,4916
Drizzle,4916
Rain,4503
Mist,4503
Thunderstorm,4503
Clear,4636
Clear,5013
Clear,5193
Clear,5437
Clear,5642
Clear,6403
Clear,5719
Clear,4331
Clear,3404
Clear,2928
Clear,2496
Rain,642
Rain,392
Rain,274
Rain,344
Rain,854
Rain,2922
Rain,5971
Rain,6266
Rain,6265
Clouds,5131
Clouds,4574
Clouds,4932
Clouds,5365
Clouds,5248
Clouds,5660
Clear,6068
Clear,6146
Clear,4555
Clear,3562
Clear,3180
Clear,2903
Clear,1952
Clear,1199
Clouds,660
Clear,314
Clouds,364
Clear,2932
Clear,6168
Clouds,6184
Clouds,5343
Clouds,4750
Clouds,5049
Clear,5208
Clear,5236
Clear,5626
Clear,6000
Clear,6566
Clear,6155
Clear,4672
Clear,3542
Clear,3156
Clear,2872
Clear,2042
Clear,1248
Clear,706
Clear,427
Clear,310
Clear,345
Clear,870
Clear,2903
Clear,6025
Clear,6331
Clear,6001
Clear,5213
Clear,4727
Clear,5104
Clear,5340
Clear,5433
Clear,5842
Clouds,6040
Clouds,6423
Clouds,6120
Clouds,4758
Clouds,3640
Clouds,3390
Clouds,3153
Clouds,2310
Clouds,1407
Clouds,782
Rain,474
Drizzle,332
Rain,332
Rain,391
Rain,781
Clear,2740
Clear,5818
Rain,6509
Clear,5601
Clear,5174
Clear,4821
Clear,5583
Rain,5863
Rain,5975
Clouds,6040
Clouds,5346
Clouds,4634
Clouds,3807
Clouds,3140
Rain,2917
Rain,2625
Rain,1929
Rain,1196
Rain,770
Thunderstorm,537
Rain,439
Thunderstorm,439
Clouds,402
Clouds,919
Clear,1549
Clear,2043
Clear,2854
Clouds,3524
Clouds,4049
Clouds,4218
Rain,4414
Rain,4325
Rain,4591
Clouds,4418
Clouds,4377
Clouds,4035
Rain,3948
Clouds,3189
Clouds,2929
Clouds,2926
Clouds,2635
Clouds,2031
Clouds,1371
Clouds,822
Clouds,565
Clouds,393
Drizzle,318
Clouds,542
Clouds,870
Clouds,1137
Clouds,1723
Clear,2431
Clear,3336
Rain,3741
Rain,4253
Drizzle,4253
Rain,4592
Rain,4706
Rain,4625
Drizzle,4601
Clouds,4478
Clouds,4033
Clouds,3504
Rain,3204
Rain,2910
Rain,2025
Clouds,1387
Clouds,739
Clouds,468
Clouds,324
Clouds,345
Clouds,846
Clouds,2833
Clear,5951
Clear,6505
Clear,5920
Clear,4986
Clear,4475
Clear,4998
Clouds,5031
Clouds,5356
Clouds,5758
Clouds,6303
Clouds,5905
Clear,4322
Clear,3391
Clear,2868
Clouds,2574
Clouds,1736
Clear,1196
Clouds,411
Clouds,283
Mist,377
Clear,819
Clear,2856
Clear,6011
Mist,6721
Clear,5794
Clouds,5161
Clouds,4578
Clouds,5025
Clear,5353
Clear,5244
Rain,5907
Clear,7070
Clear,6760
Clouds,5025
Clouds,3450
Clouds,3015
Clouds,2657
Clouds,1814
Rain,1204
Drizzle,1204
Rain,666
Drizzle,666
Rain,402
Drizzle,402
Rain,287
Rain,822
Mist,822
Rain,2956
Mist,2956
Drizzle,2956
Rain,6289
Drizzle,6289
Rain,6866
Drizzle,6866
Mist,6866
Rain,6015
Mist,6015
Rain,5233
Mist,5233
Rain,4800
Mist,4800
Clouds,5072
Clouds,5329
Clouds,5349
Clouds,5655
Clouds,5919
Clouds,6594
Clouds,6304
Clouds,4936
Clouds,3495
Clouds,3255
Clouds,2727
Clouds,1937
Mist,1372
Mist,680
Fog,680
Mist,503
Mist,344
Fog,344
Mist,421
Mist,851
Fog,851
Mist,3006
Fog,3006
Rain,5886
Mist,5886
Fog,5886
Fog,6160
Mist,6160
Mist,6217
Fog,5448
Mist,5448
Mist,5096
Clear,5509
Clouds,5538
Clouds,5334
Clouds,5845
Clouds,6119
Clouds,6440
Rain,6168
Clear,4875
Clear,3782
Clear,3171
Clear,2367
Clear,894
Clear,552
Clear,390
Clear,433
Clear,779
Clear,2769
Clear,5610
Clear,6318
Clear,5613
Clouds,5253
Clouds,4848
Clouds,5458
Clear,5815
Clear,5842
Clear,6054
Clear,6128
Clear,6342
Clear,5613
Clear,4955
Clear,3793
Clear,3178
Clouds,3441
Clouds,3589
Clouds,2174
Clear,1415
Clear,890
Clear,550
Clear,472
Clear,406
Clear,918
Clear,1862
Clear,2741
Clear,4455
Clear,4335
Clouds,4677
Clouds,4505
Clouds,4574
Clouds,4656
Clouds,4371
Clouds,4305
Clouds,3828
Clouds,3405
Clouds,3094
Clouds,2989
Clouds,2623
Clouds,1998
Clouds,1507
Clouds,964
Clouds,610
Clouds,438
Clouds,337
Clouds,551
Mist,847
Clear,1132
Clear,1753
Clear,2732
Clear,3426
Clear,4133
Clouds,4572
Clouds,4301
Clouds,4338
Clouds,4421
Clouds,4392
Clouds,4391
Clear,3912
Clear,3365
Clear,3075
Clouds,2880
Clouds,2040
Clear,1211
Clear,436
Clear,321
Clouds,370
Clouds,845
Clouds,2769
Clouds,5471
Clouds,6597
Clouds,5876
Clouds,4984
Clouds,4393
Clouds,4767
Clouds,4917
Clear,5108
Clear,5340
Clouds,5896
Clouds,6217
Clouds,5563
Clouds,4479
Clouds,3414
Clouds,2834
Clouds,2516
Clouds,1818
Clouds,1179
Clouds,676
Clouds,410
Thunderstorm,292
Rain,386
Mist,386
Thunderstorm,386
Rain,852
Thunderstorm,852
Mist,852
Rain,2996
Mist,2996
Rain,6053
Rain,6791
Mist,6791
Rain,6188
Mist,6188
Mist,5139
Rain,4643
Rain,4959
Clouds,5190
Clouds,5203
Clouds,5638
Clouds,5947
Clouds,6592
Clouds,6005
Rain,4567
Rain,3458
Rain,2637
Clouds,2519
Clouds,2230
Clouds,1778
Clouds,696
Clouds,396
Rain,315
Clear,373
Clear,819
Clouds,2937
Mist,6986
Clouds,5990
Clouds,5150
Clouds,4874
Clouds,5690
Clouds,6153
Clouds,6799
Thunderstorm,3648
Rain,3216
Thunderstorm,3216
Squall,3216
Rain,3089
Thunderstorm,3089
Mist,3089
Clear,437
Rain,300
Rain,388
Clear,817
Clear,2969
Clear,6033
Clear,6771
Clear,6067
Clouds,5284
Clouds,4815
Clouds,5154
Clear,5242
Clear,5296
Clear,5815
Clouds,5976
Clear,6593
Clear,6060
Clear,4815
Clear,3677
Clear,3303
Clear,3042
Clear,2238
Clear,533
Clear,370
Mist,396
Clear,821
Clear,2827
Clear,5629
Clouds,6474
Clouds,5026
Clouds,4914
Clear,5401
Clear,5600
Clear,5542
Clouds,5909
Clouds,5999
Clouds,6199
Clouds,5763
Clouds,5295
Clouds,3756
Clouds,3148
Clouds,3263
Clouds,2933
Clouds,2172
Clear,1215
Clear,835
Clouds,463
Clouds,469
Rain,942
Mist,2096
Mist,2792
Clouds,3516
Clouds,3839
Clouds,4447
Clear,4461
Clear,4411
Clear,4721
Clear,4634
Clear,4605
Clear,4462
Clear,4313
Clear,3572
Clear,3333
Clear,3460
Clear,3183
Clear,2209
Clear,1392
Clear,905
Clear,620
Clear,441
Clear,315
Clear,544
Clear,830
Clear,1611
Clear,2493
Clear,3335
Clear,3692
Clear,4084
Clear,4330
Clear,4428
Clouds,4591
Clouds,4342
Clouds,4301
Clouds,4040
Clouds,3689
Clouds,3094
Clouds,2641
Clouds,1896
Clouds,1235
Clouds,640
Clouds,394
Clouds,296
Clouds,372
Rain,851
Rain,2902
Rain,5939
Rain,6583
Rain,5988
Clouds,5083
Clouds,4667
Clouds,4837
Clouds,5117
Clouds,5153
Clouds,5555
Clear,5799
Clear,6412
Clear,6234
Clear,4832
Clear,3357
Clear,2805
Clouds,2407
Clouds,1711
Clouds,1098
Clouds,618
Clouds,392
Clouds,311
Clear,391
Clear,868
Clear,2928
Clear,6123
Clear,6480
Rain,6147
Clear,5228
Clear,4880
Clear,5256
Clear,5171
Clear,5553
Clear,5819
Clear,6176
Clear,6720
Clear,6395
Clouds,4921
Clouds,3508
Clouds,3275
Clouds,2825
Clouds,1930
Clouds,1236
Clear,627
Clouds,418
Clouds,271
Clear,360
Clear,3022
Mist,6082
Mist,6271
Clear,6032
Clear,5521
Clear,5585
Clear,6018
Clear,6599
Clear,6136
Clear,4863
Clear,3534
Clear,3190
Clear,2970
Clear,2014
Clear,1283
Clear,672
Clear,441
Clear,334
Clear,391
Clear,867
Clear,2978
Clouds,5893
Clear,5562
Clouds,4983
Clouds,5228
Clouds,5532
Clouds,5506
Clear,6630
Clear,5319
Clear,3631
Clear,2243
Clear,483
Clear,396
Clear,381
Clear,6585
Clouds,5615
Clear,5190
Clouds,4944
Clouds,5384
Clouds,5754
Clouds,5827
Clouds,5854
Clear,5896
Clear,6197
Clear,5608
Clear,4995
Clear,3618
Clear,3238
Clouds,3349
Clouds,2802
Clouds,1887
Clouds,1237
Clouds,917
Clouds,553
Clouds,397
Clear,457
Clear,881
Clear,1526
Clear,2064
Clear,2941
Clear,3677
Clear,4018
Clouds,4506
Clouds,4615
Clouds,4680
Clouds,4721
Clear,4728
Clouds,4575
Clear,4459
Clouds,3934
Clear,3332
Clear,3114
Clear,3192
Clear,2696
Clear,2251
Clear,1407
Clear,1036
Mist,420
Clear,301
Clear,587
Clear,951
Clear,1179
Clear,1895
Clear,2805
Clear,3568
Clear,4273
Clear,4581
Clear,4519
Clear,4378
Clear,4601
Clear,4489
Clouds,4423
Clear,4007
Clear,3545
Clear,3282
Clear,2851
Clear,1949
Clear,1190
Clear,660
Clear,382
Clear,307
Clear,358
Clear,859
Clear,2851
Clear,5770
Clear,6655
Clear,5979
Clear,5039
Clear,4652
Clear,5077
Clouds,5284
Clouds,5151
Clouds,5419
Clouds,5708
Clouds,6116
Clouds,5796
Clouds,4564
Clouds,3371
Clouds,2939
Clear,2407
Clear,1730
Clear,1183
Clear,659
Clear,444
Clear,294
Clouds,366
Clouds,777
Clouds,3024
Clouds,5895
Clouds,6865
Clouds,6168
Clouds,5438
Clouds,4670
Clouds,5151
Clouds,5158
Clouds,5295
Clouds,5502
Clear,6005
Clear,6523
Clear,6230
Clouds,4691
Clouds,3592
Clouds,3190
Clear,2824
Clear,1854
Clear,1167
Clear,683
Clear,399
Clear,330
Clear,356
Clear,850
Clear,3069
Clouds,6159
Clouds,6714
Clouds,6262
Clouds,5371
Clouds,5005
Clouds,5406
Clear,5398
Clear,5604
Clear,6111
Clear,6702
Clear,6104
Clear,4940
Clear,3666
Clear,3192
Clear,2876
Clear,1898
Clear,1202
Clouds,661
Clouds,385
Clouds,302
Clear,374
Clear,871
Clear,3145
Mist,6188
Mist,6823
Mist,4343
Clouds,6063
Clouds,5022
Clouds,5205
Clouds,5462
Clouds,5492
Clouds,5759
Clouds,6173
Haze,6346
Rain,5786
Rain,4762
Rain,3696
Rain,3320
Rain,3006
Rain,2158
Rain,1425
Clouds,797
Clouds,499
Clouds,369
Clear,379
Clear,864
Clear,5747
Clear,6693
Clear,6247
Clouds,5702
Clouds,5417
Clouds,5660
Clouds,5925
Clouds,5871
Clouds,5820
Clouds,6129
Clouds,5976
Clouds,5307
Clear,4758
Clear,3790
Clear,3326
Clear,3121
Clear,2633
Clear,2096
Clear,792
Clear,548
Clear,422
Clear,1003
Clear,2737
Clear,4258
Clear,4604
Clear,4796
Clear,5154
Clear,4899
Clouds,4461
Clouds,3252
Clouds,3092
Clouds,2709
Clouds,1547
Clouds,400
Clouds,377
Clouds,719
Clouds,1185
Clouds,1803
Clouds,2687
Thunderstorm,3341
Clouds,4028
Clouds,4290
Clouds,4851
Clouds,4751
Clouds,4723
Clouds,4588
Clouds,4517
Clouds,4449
Clear,4127
Clear,3503
Clear,3202
Clear,2727
Clear,2002
Clear,1162
Clear,631
Clear,406
Clear,328
Clear,331
Clear,3020
Clear,5773
Clear,6512
Clear,6219
Clear,5443
Clear,4765
Clear,5140
Clear,5475
Clear,5542
Clear,5750
Clear,6298
Clear,5813
Clear,4520
Clear,3425
Clear,3321
Clear,2550
Clear,1648
Clear,1133
Clouds,620
Clear,5883
Clear,6653
Clear,2787
Clear,1844
Clear,1185
Clear,628
Clear,363
Clear,318
Clear,365
Clear,4941
Clear,5157
Clouds,5575
Clouds,5463
Clouds,5868
Clear,6760
Clear,1893
Clear,1214
Clear,643
Clear,5533
Clear,5079
Clear,5615
Clear,5833
Clear,6138
Clear,6750
Clear,7023
Clear,6724
Clear,4016
Clear,3325
Clouds,2959
Clouds,2150
Clouds,1459
Clouds,773
Clouds,458
Clouds,377
Clouds,385
Clouds,848
Thunderstorm,2858
Rain,2858
Rain,5413
Thunderstorm,5413
Mist,5413
Mist,6601
Mist,6042
Mist,5458
Haze,5323
Mist,5323
Thunderstorm,5323
Haze,5810
Clear,6269
Clear,6172
Clouds,6160
Clouds,6009
Clouds,5387
Clear,5021
Clear,4057
Clear,3458
Clear,3181
Clear,2546
Clear,2101
Clear,1321
Clear,1712
Clear,1041
Clear,563
Clear,259
Clear,323
Clear,637
Clouds,1078
Clear,1567
Clear,2064
Rain,2605
Rain,3201
Clear,4245
Clear,4134
Clouds,4454
Clear,4388
Clear,4165
Clouds,3835
Clear,3666
Clear,3356
Clouds,2913
Clear,2325
Clear,1754
Clear,1064
Clear,573
Fog,333
Mist,333
Mist,223
Mist,6220
Clear,5776
Clear,4709
Clear,4854
Clear,5194
Clouds,5069
Clouds,5921
Clouds,6455
Clouds,6227
Clouds,4824
Clouds,3568
Clouds,3109
Clouds,2536
Clouds,2027
Clouds,3578
Clouds,753
Clouds,425
Clouds,292
Clouds,366
Clouds,3093
Clear,6054
Clouds,6276
Clouds,5007
Clear,5299
Clear,5584
Clear,5907
Clear,6170
Clear,4681
Clear,3217
Clear,1194
Clouds,662
Clear,393
Clear,306
Clouds,5297
Clouds,4703
Clear,5171
Clear,5382
Clear,5770
Clouds,6535
Clouds,5907
Clear,5199
Clear,3923
Clear,2978
Clear,2846
Clear,2018
Clear,1252
Clear,744
Clear,560
Fog,433
Mist,950
Rain,3341
Clear,3050
Clear,3792
Clear,3209
Clouds,553
Clear,4028
Clear,4120
Clouds,4326
Clouds,4108
Clouds,4049
Clouds,3659
Clouds,3433
Clouds,2849
Clouds,2218
Clouds,2327
Clouds,2109
Clouds,542
Clouds,385
Clouds,284
Mist,322
Clear,2909
Clouds,5842
Rain,6612
Thunderstorm,6612
Rain,6292
Mist,6292
Thunderstorm,6292
Rain,4944
Mist,4944
Mist,4717
Haze,4717
Mist,4865
Haze,4865
Rain,4990
Haze,4990
Mist,4990
Haze,5532
Clear,5957
Clear,6641
Clear,6387
Clear,4652
Clear,3480
Haze,2872
Clouds,2389
Rain,1618
Rain,1102
Mist,1102
Mist,592
Clear,252
Clouds,387
Rain,3011
Rain,6067
Rain,6381
Rain,5993
Clouds,4874
Rain,4976
Clouds,4912
Rain,6045
Clouds,6400
Clouds,4911
Clouds,3006
Clouds,2693
Clouds,1676
Clouds,1019
Clouds,570
Rain,286
Clouds,350
Clear,5968
Rain,6225
Rain,5490
Clear,4678
Clear,4880
Clouds,5471
Clear,5832
Clear,6640
Clear,6503
Clear,4805
Haze,3602
Clear,3059
Clear,2667
Clear,2302
Clear,2306
Clear,282
Clear,843
Clear,3021
Clear,5687
Clear,4750
Clouds,3069
Clouds,866
Clouds,358
Rain,383
Clear,2838
Clear,5753
Clear,6435
Clear,5873
Clear,4689
Clear,5204
Clear,5469
Clear,6309
Clear,5916
Clear,5369
Clear,4027
Clear,3271
Clear,2756
Clear,1947
Clear,749
Clear,574
Clear,891
Clear,2228
Clear,3407
Clouds,4782
Clear,4723
Rain,4663
Rain,4588
Rain,4490
Rain,4056
Rain,3365
Rain,2939
Mist,2939
Drizzle,2939
Rain,2894
Mist,2894
Drizzle,2894
Rain,2506
Mist,2506
Drizzle,2506
Drizzle,1629
Rain,1629
Mist,1629
Drizzle,1236
Mist,1236
Rain,1236
Drizzle,865
Rain,865
Rain,516
Mist,516
Rain,289
Mist,289
Rain,295
Mist,295
Drizzle,295
Clouds,1155
Clouds,1936
Clouds,4223
Clouds,4523
Clouds,4312
Clouds,3971
Clouds,4273
Clouds,4171
Clouds,3508
Clouds,2994
Clear,2274
Clear,1598
Mist,533
Clear,294
Mist,237
Mist,820
Clear,2863
Clear,6158
Clear,4397
Clear,4585
Clear,4862
Clear,4772
Clear,5191
Clear,3354
Clear,2881
Clear,1566
Clear,986
Clear,331
Clear,233
Clear,336
Clear,803
Clear,3058
Clouds,5445
Clouds,4489
Clouds,4816
Clouds,5018
Clouds,5303
Clouds,6605
Clouds,6298
Rain,3405
Mist,3405
Mist,3150
Mist,3345
Rain,3345
Rain,1776
Mist,1776
Drizzle,1776
Mist,977
Drizzle,977
Rain,332
Mist,332
Drizzle,332
Mist,331
Drizzle,850
Mist,850
Rain,850
Rain,2940
Mist,2940
Drizzle,5951
Mist,5951
Mist,5653
Rain,5653
Drizzle,5653
Mist,4501
Mist,4839
Mist,5556
Haze,5556
Clouds,6807
Haze,4981
Clear,3216
Mist,2557
Mist,1106
Mist,542
Mist,260
Rain,815
Thunderstorm,815
Mist,6720
Thunderstorm,6300
Mist,6300
Rain,4704
Mist,4704
Clouds,5060
Clouds,6600
Clouds,6259
Clear,3785
Clear,3235
Mist,2922
Clear,2069
Clear,1153
Clear,649
Clouds,312
Clouds,841
Clouds,2813
Rain,5837
Clouds,4916
Clouds,4746
Rain,5317
Clouds,5562
Clouds,5813
Rain,6055
Clouds,3953
Clear,3320
Clouds,2664
Clouds,1840
Clear,1153
Clouds,716
Clear,576
Clear,416
Clouds,919
Clear,3455
Clear,4042
Clear,3426
Clear,3806
Clear,2637
Mist,823
Clear,663
Clear,2242
Clear,4621
Clear,4410
Clear,4883
Clear,4540
Clear,3642
Clear,3087
Clear,1556
Clear,1032
Clear,261
Clouds,6679
Clouds,4978
Clear,5817
Clear,3357
Clear,2239
Clear,993
Clouds,523
Clear,376
Clouds,6004
Clouds,5488
Clouds,5046
Clouds,4981
Clouds,5464
Clouds,6069
Clouds,4887
Clouds,3283
Clear,2657
Mist,1127
Mist,565
Mist,241
Mist,391
Mist,833
Mist,2895
Fog,2895
Fog,5080
Rain,5674
Mist,5674
Clear,5799
Clear,4828
Clear,4999
Clear,5496
Clear,6000
Clear,4695
Clear,3119
Clear,2673
Clear,538
Clear,270
Clear,361
Clear,862
Clear,2971
Clear,5476
Clear,5924
Clear,5454
Clear,5246
Clear,4715
Clear,4956
Clear,5058
Clear,5160
Clear,5755
Clear,6145
Clear,6709
Clear,5998
Clear,5240
Clear,3321
Clear,2766
Clear,2471
Clear,1283
Clear,680
Clear,385
Clear,315
Clear,385
Clear,853
Clear,2796
Clear,5818
Clear,6231
Clear,5913
Clouds,5147
Rain,5320
Rain,5468
Rain,5717
Clouds,6213
Clouds,6637
Clouds,6162
Clouds,5486
Clear,3964
Clear,3301
Clear,3132
Clear,2670
Clear,1938
Clear,1332
Clear,709
Clear,574
Clouds,432
Clouds,879
Clouds,1451
Clouds,2367
Rain,3575
Rain,4050
Rain,4621
Mist,4621
Rain,5208
Mist,5208
Rain,5084
Rain,4642
Clouds,4564
Clouds,4390
Clouds,4021
Clear,3615
Clear,2929
Clear,2752
Clear,3035
Clear,1785
Clear,927
Clear,722
Clear,393
Clear,329
Clear,543
Clear,903
Clear,1401
Clear,2172
Clear,4039
Clear,4518
Clear,4736
Clear,4384
Clear,4241
Clear,4724
Clear,4794
Clear,4483
Clear,3837
Clear,2955
Clear,2453
Clear,1674
Clear,1028
Clear,556
Clear,316
Clear,270
Clear,818
Clear,2879
Clear,6469
Clear,4921
Clear,5951
Clear,2741
Clear,2232
Clear,1848
Clear,2670
Clear,1299
Rain,899
Thunderstorm,899
Mist,899
Rain,273
Rain,369
Rain,2899
Mist,2899
Rain,6133
Mist,5810
Drizzle,5320
Mist,5320
Rain,4853
Mist,4853
Drizzle,4853
Rain,5339
Mist,5339
Thunderstorm,5339
Rain,5272
Thunderstorm,5272
Rain,6257
Rain,6529
Rain,4759
Mist,3560
Rain,3210
Rain,3179
Rain,4151
Drizzle,1409
Mist,1409
Rain,754
Drizzle,754
Rain,343
Mist,385
Clouds,2717
Clouds,5845
Mist,6680
Clouds,5550
Rain,5158
Drizzle,5221
Mist,5789
Clouds,6205
Clouds,6448
Drizzle,6183
Clouds,5317
Clouds,4324
Clouds,3631
Rain,3250
Mist,3250
Rain,1845
Mist,1845
Rain,1065
Thunderstorm,1065
Mist,1065
Rain,721
Thunderstorm,721
Mist,721
Rain,534
Rain,373
Clouds,439
Mist,860
Mist,1399
Rain,1399
Drizzle,1399
Mist,2396
Rain,2396
Drizzle,3452
Mist,3452
Rain,3452
Drizzle,4250
Mist,4778
Drizzle,4778
Mist,5337
Mist,5739
Drizzle,5270
Drizzle,5168
Clouds,5134
Rain,4943
Rain,3713
Clear,3162
Clouds,3199
Clouds,4327
Mist,2198
Mist,808
Mist,531
Drizzle,531
Fog,344
Mist,756
Mist,1510
Fog,1510
Drizzle,1510
Mist,1571
Drizzle,1571
Clouds,2293
Mist,4465
Drizzle,4465
Mist,4702
Rain,4558
Mist,4558
Mist,6645
Drizzle,5466
Mist,5466
Rain,4608
Mist,4608
Drizzle,4608
Rain,5375
Mist,5375
Drizzle,5375
Mist,4490
Rain,4490
Drizzle,4490
Rain,4164
Mist,4164
Rain,3459
Mist,3459
Clouds,2798
Mist,2225
Clear,1508
Clear,914
Clear,301
Clouds,227
Mist,344
Clouds,812
Rain,5773
Clouds,6527
Clouds,5980
